n,dofs,source_kind,strength,grid_size_h,grid_cell_area,heat_source_active_points,heat_source_active_area,heat_source_integral,solver,cg_iterations,elapsed_seconds,absolute_residual,relative_residual,matrix_nnz,t_min,t_max,t_mean
64,4096,gaussian,25.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,0.5654866776461623,direct,,0.005555958021432161,9.421687354363117e-12,5.451915758743888e-14,20224,0.00014637289802848607,0.19204559450725933,0.041914456268482544
64,4096,gaussian,50.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,1.1309733552923247,direct,,0.004962999955751002,1.8843374708726235e-11,5.451915758743888e-14,20224,0.00029274579605697215,0.38409118901451866,0.08382891253696509
64,4096,gaussian,75.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,1.6964600329384871,direct,,0.005143500049598515,2.85783396857109e-11,5.512342415647028e-14,20224,0.00043911869408545833,0.5761367835217779,0.12574336880544765
64,4096,gaussian,100.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,2.2619467105846494,direct,,0.005188708077184856,3.768674941745247e-11,5.451915758743888e-14,20224,0.0005854915921139443,0.7681823780290373,0.16765782507393018
64,4096,gaussian,150.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,3.3929200658769743,direct,,0.004793207976035774,5.71566793714218e-11,5.512342415647028e-14,20224,0.0008782373881709167,1.1522735670435558,0.2514867376108953
64,4096,gaussian,200.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,4.523893421169299,direct,,0.005080375005491078,7.537349883490494e-11,5.451915758743888e-14,20224,0.0011709831842278886,1.5363647560580747,0.33531565014786036
64,4096,gaussian,300.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,6.7858401317539485,direct,,0.005159292020834982,1.143133587428436e-10,5.512342415647028e-14,20224,0.0017564747763418333,2.3045471340871115,0.5029734752217906
64,4096,gaussian,500.0,0.015384615384615385,0.0002366863905325444,4096,0.9694674556213019,11.309733552923248,direct,,0.0049374999944120646,1.920343818907453e-10,5.556092202348229e-14,20224,0.0029274579605697232,3.840911890145188,0.8382891253696511
